,images,brand
1653,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4343-036_zoom3.jpg,asics
1653,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4343-036_zoom4.jpg,asics
1653,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4343-036_zoom5.jpg,asics
1654,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4343-060_zoom1.jpg,asics
1654,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4343-060_zoom2.jpg,asics
1654,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4343-060_zoom3.jpg,asics
1654,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4343-060_zoom4.jpg,asics
1654,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4343-060_zoom5.jpg,asics
1655,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4343-451_zoom1.jpg,asics
1655,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4343-451_zoom2.jpg,asics
1655,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4343-451_zoom3.jpg,asics
1655,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-4343-451_zoom4.jpg,asics
1656,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2024-006_zoom1.jpg,olympikus
1656,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2024-006_zoom2.jpg,olympikus
1656,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2024-006_zoom3.jpg,olympikus
1656,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2024-006_zoom4.jpg,olympikus
1657,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2024-879_zoom1.jpg,olympikus
1657,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2024-879_zoom2.jpg,olympikus
1657,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2024-879_zoom3.jpg,olympikus
1657,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2024-879_zoom4.jpg,olympikus
1658,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-8259-006_zoom1.jpg,puma
1658,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-8259-006_zoom2.jpg,puma
1658,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-8259-006_zoom3.jpg,puma
1658,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-8259-006_zoom4.jpg,puma
1659,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2024-793_zoom1.jpg,olympikus
1659,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2024-793_zoom2.jpg,olympikus
1659,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2024-793_zoom3.jpg,olympikus
1659,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2024-793_zoom4.jpg,olympikus
1661,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-8259-014_zoom1.jpg,puma
1661,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-8259-014_zoom2.jpg,puma
1661,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-8259-014_zoom3.jpg,puma
1661,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-8259-014_zoom4.jpg,puma
1662,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2024-446_zoom1.jpg,olympikus
1662,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2024-446_zoom3.jpg,olympikus
1662,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-2024-446_zoom4.jpg,olympikus
1680,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-1779-240_zoom1.jpg,olympikus
1680,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-1779-240_zoom2.jpg,olympikus
1680,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-1779-240_zoom3.jpg,olympikus
1680,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-1779-240_zoom4.jpg,olympikus
1681,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-1779-040_zoom1.jpg,olympikus
1681,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-1779-040_zoom2.jpg,olympikus
1681,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-1779-040_zoom3.jpg,olympikus
1681,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-1779-040_zoom4.jpg,olympikus
1682,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3254-014_zoom1.jpg,olympikus
1682,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3254-014_zoom2.jpg,olympikus
1682,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3254-014_zoom3.jpg,olympikus
1682,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3254-014_zoom4.jpg,olympikus
1683,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3254-040_zoom1.jpg,olympikus
1683,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3254-040_zoom2.jpg,olympikus
1683,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3254-040_zoom3.jpg,olympikus
1683,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3254-040_zoom4.jpg,olympikus
1684,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3254-012_zoom1.jpg,olympikus
1684,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3254-012_zoom2.jpg,olympikus
1684,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3254-012_zoom3.jpg,olympikus
1684,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3254-012_zoom4.jpg,olympikus
1685,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3254-010_zoom1.jpg,olympikus
1685,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3254-010_zoom2.jpg,olympikus
1685,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3254-010_zoom3.jpg,olympikus
1685,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-3254-010_zoom4.jpg,olympikus
1688,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-6309-038_zoom1.jpg,puma
1688,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-6309-038_zoom2.jpg,puma
1688,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-6309-038_zoom3.jpg,puma
1688,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-6309-038_zoom4.jpg,puma
1688,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-6309-038_zoom5.jpg,puma
1688,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-6309-038_zoom6.jpg,puma
1689,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-1779-788_zoom1.jpg,olympikus
1689,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-1779-788_zoom2.jpg,olympikus
1689,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-1779-788_zoom3.jpg,olympikus
1689,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-1779-788_zoom4.jpg,olympikus
1690,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-6309-851_zoom1.jpg,puma
1690,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-6309-851_zoom2.jpg,puma
1690,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-6309-851_zoom3.jpg,puma
1690,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-6309-851_zoom4.jpg,puma
1690,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-6309-851_zoom5.jpg,puma
1690,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-6309-851_zoom6.jpg,puma
1691,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-6309-036_zoom1.jpg,puma
1691,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-6309-036_zoom2.jpg,puma
1691,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-6309-036_zoom3.jpg,puma
1691,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-6309-036_zoom4.jpg,puma
1691,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-6309-036_zoom5.jpg,puma
1691,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-6309-036_zoom6.jpg,puma
1692,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-006_zoom1.jpg,asics
1692,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-006_zoom2.jpg,asics
1692,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-006_zoom3.jpg,asics
1692,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-006_zoom4.jpg,asics
1693,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-304_zoom1.jpg,asics
1693,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-304_zoom2.jpg,asics
1693,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-304_zoom3.jpg,asics
1693,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-304_zoom4.jpg,asics
1694,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-798_zoom1.jpg,asics
1694,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-798_zoom2.jpg,asics
1694,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-798_zoom3.jpg,asics
1694,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-798_zoom4.jpg,asics
1695,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-793_zoom1.jpg,asics
1695,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-793_zoom2.jpg,asics
1695,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-793_zoom3.jpg,asics
1695,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-793_zoom4.jpg,asics
1696,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-405_zoom1.jpg,asics
1696,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-405_zoom2.jpg,asics
1696,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-405_zoom3.jpg,asics
1696,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-405_zoom4.jpg,asics
1697,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-350_zoom1.jpg,asics
1697,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-350_zoom2.jpg,asics
1697,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-350_zoom3.jpg,asics
1697,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-350_zoom4.jpg,asics
1698,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-322_zoom1.jpg,asics
1698,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-322_zoom2.jpg,asics
1698,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-322_zoom3.jpg,asics
1698,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-322_zoom4.jpg,asics
1699,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-260_zoom1.jpg,asics
1699,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-260_zoom2.jpg,asics
1699,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-260_zoom3.jpg,asics
1699,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-260_zoom4.jpg,asics
1700,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-234_zoom1.jpg,asics
1700,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-234_zoom2.jpg,asics
1700,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-234_zoom3.jpg,asics
1700,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D18-3016-234_zoom4.jpg,asics
1703,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9120-006_zoom1.jpg,nike
1703,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9120-006_zoom2.jpg,nike
1703,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9120-006_zoom3.jpg,nike
1703,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9120-006_zoom4.jpg,nike
1704,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9120-012_zoom1.jpg,nike
1704,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9120-012_zoom2.jpg,nike
1704,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9120-012_zoom3.jpg,nike
1704,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D12-9120-012_zoom4.jpg,nike
1705,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-8475-244_zoom1.jpg,puma
1705,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-8475-244_zoom2.jpg,puma
1705,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-8475-244_zoom3.jpg,puma
1705,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-8475-244_zoom4.jpg,puma
1707,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-8475-112_zoom1.jpg,puma
1707,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-8475-112_zoom2.jpg,puma
1707,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-8475-112_zoom3.jpg,puma
1707,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D14-8475-112_zoom4.jpg,puma
1709,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-4541-996_zoom1.jpg,fila
1709,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-4541-996_zoom2.jpg,fila
1709,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-4541-996_zoom3.jpg,fila
1709,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-4541-996_zoom4.jpg,fila
1709,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D29-4541-996_zoom5.jpg,fila
1711,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6974-026_zoom1.jpg,adidas
1711,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6974-026_zoom2.jpg,adidas
1711,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6974-026_zoom3.jpg,adidas
1711,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6974-026_zoom4.jpg,adidas
1711,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6974-026_zoom5.jpg,adidas
1711,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6974-026_zoom6.jpg,adidas
1711,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6974-026_zoom7.jpg,adidas
1712,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-9174-026_zoom1.jpg,adidas
1712,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-9174-026_zoom2.jpg,adidas
1712,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-9174-026_zoom3.jpg,adidas
1712,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-9174-026_zoom4.jpg,adidas
1713,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6974-118_zoom1.jpg,adidas
1713,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6974-118_zoom2.jpg,adidas
1713,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6974-118_zoom3.jpg,adidas
1713,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6974-118_zoom4.jpg,adidas
1713,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6974-118_zoom5.jpg,adidas
1713,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6974-118_zoom6.jpg,adidas
1713,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/COL-6974-118_zoom7.jpg,adidas
1716,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-707_zoom1.jpg,olympikus
1716,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-707_zoom2.jpg,olympikus
1716,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-707_zoom3.jpg,olympikus
1717,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-879_zoom1.jpg,olympikus
1717,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-879_zoom2.jpg,olympikus
1717,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-879_zoom3.jpg,olympikus
1717,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-879_zoom4.jpg,olympikus
1718,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-791_zoom1.jpg,olympikus
1718,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-791_zoom2.jpg,olympikus
1718,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-791_zoom3.jpg,olympikus
1718,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-791_zoom4.jpg,olympikus
1719,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-010_zoom1.jpg,olympikus
1719,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-010_zoom2.jpg,olympikus
1719,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-010_zoom3.jpg,olympikus
1719,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-010_zoom4.jpg,olympikus
1720,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-352_zoom1.jpg,olympikus
1720,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-352_zoom2.jpg,olympikus
1720,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-352_zoom3.jpg,olympikus
1720,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-352_zoom4.jpg,olympikus
1721,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-004_zoom1.jpg,olympikus
1721,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-004_zoom2.jpg,olympikus
1721,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-004_zoom3.jpg,olympikus
1721,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-004_zoom4.jpg,olympikus
1729,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-362_zoom1.jpg,olympikus
1729,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-362_zoom2.jpg,olympikus
1729,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-362_zoom3.jpg,olympikus
1729,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-362_zoom1.jpg,olympikus
1729,/home/raphael/Documents/Projects/netshoes_ml_project/netshoes/images/D22-0712-362_zoom2.jpg,olympikus
